event_id,log_template,entity_node_id,action_node_id,status_node_id,is_anomaly,is_anomaly_reason
881,kernel: RPC: error <*> connecting to server <*>,Kernel_43,Connecting_217,error_437,False,"The log message indicates that syslog-ng is going down, which can be a normal process during system maintenance or updates."
253,kernel: usb <*>-<*>: new <*> speed USB device using address <*>,Kernel_43,NewSpeed_218,none_438,True,"The log message indicates a voltage sensor detected a failure value, which is not a normal execution process."
65,kernel: <*> <*> <*> driver <*>,Kernel_43,none_72,none_188,True,"The log message indicates that the timestamp file for a job cannot be opened due to a read-only file system, which is abnormal behavior."
291,kernel: e<*>: eth<*>: e<*>_watchdog: NIC Link is Up <*> Mbps Full Duplex,Kernel_43,LinkIsUp_219,none_439,False,"This log message indicates a crontab edit by the root user, which is a normal execution process."
216,kernel: i<*>c /dev entries driver,Kernel_43,Driver_220,none_440,True,The log message contains unusual characters and does not clearly indicate a normal execution process.
112,kernel: <*> <*> <*> <*> driver,Kernel_43,none_72,none_189,False,The log message is a standard information message about an event loop in a local context.
353,"kernel: scsi<*> : ioc<*>: LSI<*>C<*>, FwRev=<*>h, Ports=<*>, MaxQ=<*>, IRQ=<*>",Kernel_43,Register_148,none_341,True,The log message contains unusual characters and formatting that are not typical of a normal execution process.
126,kernel: divert: not allocating divert_blk for non-ethernet device <*>,Kernel_43,NotAllocating_221,none_441,True,"The log message indicates a connection timed out error, which suggests an abnormal execution process."
349,kernel: SCSI device sda: drive cache: write through,Kernel_43,Synchronized_222,write through_442,True,"The log message indicates a network issue with no IPv4 routers present, which is abnormal for a typical execution process."
352,kernel: Fusion MPT SCSI Host driver <*>.<*>.<*>,Kernel_43,none_72,none_190,True,"The log message indicates a warning about mounting panfs in an untested environment, which suggests abnormal execution process."
68,kernel: <*> <*> <*> for <*>,Kernel_43,Probing_90,none_228,False,This log message is likely a normal execution process related to floppy drives.
182,kernel: Disabled Privacy Extensions on device <*>,Kernel_43,Disable_223,none_443,False,"The log message indicates a successful MySQL execution process, which is expected and normal."
350,kernel: Copyright (c) <*>-<*> LSI Logic Corporation,Kernel_43,none_72,none_191,False,"The log message does not indicate any abnormal execution process, it is a routine message about unloading a kernel module."
294,kernel: checking if image is initramfs... it is,Kernel_43,Checking_91,initramfs_236,False,"The log message indicates a successful unmounting of filesystems, which is a normal execution process."
355,kernel: Vendor: <*> Model: <*> Rev: <*>,Kernel_43,Remove_160,none_363,True,"The log message indicates a crontab execution by the root user, which is a potential security risk as it gives the root user privileged access to scheduled tasks."
335,kernel: scsi[<*>]: scanning scsi channel <*> [Phy <*>] for non-raid devices,Kernel_43,Remove_160,none_364,True,The log message indicates an abnormal execution process related to Lustre and the OBD driver.
334,kernel: scsi<*> : LSI Logic MegaRAID driver,Kernel_43,Register_148,none_342,True,"The log message indicates that there is no space left on the device, which could potentially lead to abnormal execution processes."
574,"kernel: Lustre: Routing socket NAL loaded (Routing disabled, initial mem <*>, incarnation <*>)",Kernel_43,Failed_96,disabled_250,True,"The log message indicates a process trying to unmount a filesystem that is busy, which is abnormal behavior as the filesystem should not be unmounted while it is in use."
254,kernel: mtrr: v<*>.<*> (<*>),Kernel_43,none_72,none_192,False,"The log message indicates that a new connection has been accepted, which is a common process in execution."
442,kernel: <*> <*> HighMem per-cpu: empty,Kernel_43,Shuttingdown_224,none_444,False,The log message indicates a routine action of changing permissions on a special file.
394,kernel: Node <*> <*> <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB = <*>kB,Kernel_43,none_72,none_193,True,The log message indicates an abnormal execution process due to the error 'Broken pipe' causing the CLI output to fail.
358,kernel: Node <*> <*> <*>,Kernel_43,Dispatching_141,none_317,True,"The log message indicates that the memory device status is critical and single bit error logging is disabled, which could lead to potential memory errors and system instability."
356,kernel: Node <*> <*> free:<*>kB min:<*>kB low:<*>kB high:<*>kB active:<*>kB inactive:<*>kB present:<*>kB pages_scanned:<*> all_unreclaimable? <*>,Kernel_43,Initialize_95,none_246,True,"The log message indicates an unknown symbol in the kernel, which could be a sign of abnormal execution process."
89,kernel: <*>,Kernel_43,none_72,none_194,False,"The log message appears to be a standard ACPI PCI Interrupt Link message, which is common during system operation."
446,kernel: Free pages: <*>kB (<*>kB HighMem),Kernel_43,Free_225,none_445,True,"The log message contains a crond command with unusual characters and redirection symbols, indicating a potentially abnormal execution process."
37,kernel: hub <*>-<*>:<*>.<*>: <*> <*> <*>,Kernel_43,Register_148,none_343,True,"The log message indicates that the remote host disconnected due to authentication being cancelled by the user, which is not a normal execution process."
163,kernel: ib<*>: InfiniHost<*> port <*>,Kernel_43,Register_163,none_370,True,"The log message indicates a warning about mounting an unchecked file system, which is not a normal execution process. Running e2fsck is recommended, suggesting potential issues with the file system."
262,kernel: ide-floppy driver <*>.<*>.newide,Kernel_43,Register_163,none_371,True,"The log message indicates that the authentication process was cancelled by the user, which is not a normal behavior."
258,kernel: ide: Assuming <*>MHz system bus speed for PIO modes; override with idebus=xx,Kernel_43,Assuming_93,none_242,True,"The log message indicates that the remote host disconnected due to no further authentication methods available, which is abnormal behavior."
210,kernel: per-CPU timeslice cutoff: <*>.<*> usecs.,Kernel_43,none_72,cutoff_195,False,"The log message indicates a standard setup process for becoming a Tbird SQE/Build-Test node, which is a normal execution process."
76,kernel: ip_tables: (C) <*>-<*> Netfilter core team,Kernel_43,none_72,none_196,True,"The log message indicates that the execution process failed due to insufficient disk space, which is an abnormal condition."
449,kernel: Active:<*> inactive:<*> dirty:<*> writeback:<*> unstable:<*> free:<*> slab:<*> mapped:<*> pagetables:<*>,Kernel_43,none_72,active inactive dirty writeback unstable free slab mapped pagetables_197,False,"The log message indicates a process exiting, which is a common occurrence in normal execution processes."
261,kernel: checking TSC synchronization across <*> CPUs: passed.,Kernel_43,Checking_91,passed_237,True,"The log message indicates that there are no more authentication methods available, which could be a sign of abnormal behavior in the execution process."
329,kernel: megaraid cmm: #<*># (Release Date: Mon Mar <*> <*>:<*>:<*> EST <*>),Kernel_43,none_72,none_198,False,"This log message indicates the attachment of a SCSI disk, which is a normal execution process."
110,kernel: md: <*> <*> <*>,Kernel_43,Register_148,none_344,True,"The log message indicates that the execution process was aborted, which is not a normal behavior."
268,kernel: mice: PS/<*> mouse device common for all mice,Kernel_43,Register_163,none_372,False,"This log message indicates a normal ACPI power button press event, which is a common and expected process."
188,kernel: md: autorun ...,Kernel_43,Autorun_226,none_446,False,"The log message is a standard message indicating the scanning of a scsi channel for non-raid devices, which is a normal execution process."
333,kernel: megaraid: <*> <*> <*> <*>,Kernel_43,Probing_90,none_229,False,"The log message indicates the loading of a SCSI driver, which is a normal process during system startup."
277,"kernel: md: md driver <*>.<*>.<*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>",Kernel_43,none_72,none_199,False,"This log message indicates the initialization of the SCSI subsystem, which is a normal part of the execution process."
926,kernel: audit(<*>.<*>:<*>): avc: denied { <*> avc: denied { getattr } for pid=<*> comm=ntpd path=/dev/null dev=ram<*> ino=<*> scontext=user_u:system_r:ntpd_t tcontext=system_u:object_r:file_t tclass=chr_file,Kernel_43,none_72,denied_200,False,The log message does not indicate any abnormalities in the execution process.
73,"kernel: <*> <*>:<*>:<*>d.<*>: irq <*>, <*> <*> <*>",Kernel_43,none_72,none_201,True,DNS lookup failed
763,Freeing unused kernel memory: <*>k freed,KernelMemory_145,Error_485,unused_755,False,"The log message indicates the version of the network driver, which is a normal execution process."
777,Loading keyring,Keyring_146,Loading_486,none_756,False,"The log message indicates the installation of knfsd, which is a normal execution process."
895,killall:,Killall_147,Terminate_487,none_757,False,The log message does not indicate any abnormalities in the execution process.
903,killall: [,Killall_147,Rollback_488,none_758,True,"The log message indicates a failure in asking for cache data, which is not a normal execution process."
906,killall: Shutting down GANGLIA gmetad:,Killall_147,ShuttingDown_489,none_759,False,This log message does not indicate any abnormalities in the execution process.
627,kjournald starting. Commit interval <*> seconds,Kjournald_148,Starting_490,none_760,False,The log message does not indicate any abnormalities in the execution process.
75,kernel: kjournald starting. Commit interval <*> seconds,Kjournald_148,Error_491,none_761,True,"The log message contains device-mapper error codes and initialization information, indicating a potential issue with device mapping during the execution process."
740,Installing knfsd (copyright (C) <*> #<*>#@monad.swb.de).,Knfsd_149,Installing_492,none_762,True,"The log message indicates a failure in the kernel, which is not a normal execution process."
716,<*> [INFO]: accepted new conn to listening fd <*>(new fd=<*>),ListeningFd_150,Monitoring_493,none_763,True,"The log message indicates that no floppy controllers were found, which could be abnormal depending on the system's configuration."
649,kernel: fs_client_writepage: llapi_io_sync failed (<*> (fs client: Interrupted system call)); data #<*># be dropped,Llapiiosync_151,Failed_494,interrupted system call_764,True,"The log message indicates that the random number generator was not detected, which is abnormal behavior for the execution process."
536,kernel: fs_client_writepage: llapi_io_sync failed (<*> (SM: unspecified internal error)); data #<*># be dropped,Llapiiosync_151,Failed_494,unspecified internal error_765,True,"The log message indicates inserting a floppy driver, which is an outdated technology and not commonly used in modern systems. This could indicate an abnormal execution process."
590,nfslock: lockd -KILL succeeded,Lockd_152,Novalue_495,none_766,True,"The log message contains unusual characters and formatting, which is not typical for a normal execution process."
